league,season,window,team_id,team_name,team_country,dir,player_id,player_name,player_age,player_nation,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan,is_loan_end,is_retired,transfer_id,log_transfer_fee,log_market_value,age_sq,buying_club_median_fee,log_buying_club_median,sub_position,foot,height_in_cm,country_of_citizenship,goals_per_90,assists_per_90,pos_AM,pos_CB,pos_CF,pos_CM,pos_DM,pos_GK,pos_LB,pos_LM,pos_LW,pos_RB,pos_RM,pos_RW,pos_SS,league_pair,has_appearance_history,has_buying_club_history
IT1,2018,s,430,ACF Fiorentina,Italy,in,124555,Cristiano Biraghi,25.0,Italy,LB,2921,Delfino Pescara 1936,Italy,2000000.0,9000000.0,False,False,False,False,2101218,14.508657738524219,16.012735135300492,625.0,3000000.0,14.914122846632385,Left-Back,left,185.0,Italy,0.014922898358481181,0.07461449179240591,False,False,False,False,False,False,True,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,430,ACF Fiorentina,Italy,in,94936,Vincent Laurini,29.0,France,RB,749,Empoli FC,Italy,1600000.0,600000.0,False,False,False,False,1895863,14.28551418721001,13.304684934198283,841.0,4500000.0,15.319587954740548,Right-Back,right,173.0,France,0.013030259157376576,0.013030259157376576,False,False,False,False,False,False,False,False,False,True,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,8970,Frosinone Calcio,Italy,in,131248,Joel Campbell,26.0,Costa Rica,RW,11,Arsenal FC,England,1500000.0,2000000.0,False,False,False,False,2227092,14.22097566607244,14.508657738524219,676.0,15000000.0,16.523560759066484,Second Striker,left,178.0,Costa Rica,0.21693565290295536,0.23579962272060365,False,False,False,False,False,False,False,False,False,False,False,True,False,England_to_Italy,1,1
IT1,2018,s,8970,Frosinone Calcio,Italy,in,199941,Andrea Beghetto,23.0,Italy,LB,252,Genoa CFC,Italy,1500000.0,1000000.0,False,False,False,False,2136975,14.22097566607244,13.815510557964274,529.0,4000000.0,15.201804919084164,Left-Back,left,182.0,Italy,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,8970,Frosinone Calcio,Italy,in,138584,Luka Krajnc,23.0,Slovenia,CB,1390,Cagliari Calcio,Italy,1360000.0,750000.0,False,False,False,False,2135615,14.122995257712235,13.527828485512494,529.0,4250000.0,15.2624295409006,Centre-Back,left,187.0,Slovenia,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,8970,Frosinone Calcio,Italy,in,110925,Francesco Bardi,26.0,Italy,GK,46,Inter Milan,Italy,1000000.0,700000.0,False,False,False,False,2136249,13.815510557964274,13.458835614025542,676.0,5000000.0,15.424948470398375,Goalkeeper,right,188.0,Italy,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,8970,Frosinone Calcio,Italy,in,199633,Raman Chibsah,25.0,Ghana,CM,4171,Benevento Calcio,Italy,1000000.0,400000.0,False,False,False,False,2137259,13.815510557964274,12.89921982609012,625.0,4099999.999999999,15.226497531674536,Central Midfield,right,177.0,Ghana,0.0,0.0700207468879668,False,False,False,True,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,0
IT1,2018,s,8970,Frosinone Calcio,Italy,in,22673,Emil Hallfreðsson,34.0,Iceland,CM,410,Udinese Calcio,Italy,500000.0,350000.0,False,False,False,False,2203419,13.122363377404328,12.765688433465597,1156.0,6300000.0,15.65606019136176,Central Midfield,left,185.0,Iceland,0.03643355935634045,0.16395101710353202,False,False,False,True,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,8970,Frosinone Calcio,Italy,in,164091,Marco Capuano,26.0,Italy,CB,1390,Cagliari Calcio,Italy,500000.0,300000.0,False,False,False,False,2228441,13.122363377404328,12.611537753638338,676.0,4250000.0,15.2624295409006,Centre-Back,left,186.0,Italy,0.0167973124300112,0.0167973124300112,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,8970,Frosinone Calcio,Italy,in,94943,Nicola Citro,29.0,Italy,CF,4331,Trapani Calcio,Italy,300000.0,175000.0,False,False,False,False,2151394,12.611537753638338,12.072541252905651,841.0,4099999.999999999,15.226497531674536,Centre-Forward,left,172.0,Italy,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,0,0
IT1,2018,s,252,Genoa CFC,Italy,in,130394,Gianluca Lapadula,28.0,Peru,CF,5,AC Milan,Italy,11000000.0,4000000.0,False,False,False,False,1840790,16.213405830762646,15.201804919084164,784.0,3750000.0,15.137266397946593,Centre-Forward,left,178.0,Peru,0.43780403057678946,0.09381514940931202,False,False,True,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,252,Genoa CFC,Italy,in,337725,Christian Kouamé,20.0,Cote d'Ivoire,CF,4084,AS Cittadella,Italy,6350000.0,8500000.0,False,False,False,False,2174767,15.663965370868874,15.955576721460545,400.0,900000.0,13.710150042306449,Centre-Forward,right,193.0,Cote d'Ivoire,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,0,1
IT1,2018,s,252,Genoa CFC,Italy,in,315871,Federico Valietti,19.0,Italy,RB,46,Inter Milan,Italy,6000000.0,200000.0,False,False,False,False,2153419,15.60727002719233,12.206072645530174,361.0,5000000.0,15.424948470398375,Right-Back,right,185.0,Italy,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,Italy_to_Italy,0,1
IT1,2018,s,252,Genoa CFC,Italy,in,327757,Krzysztof Piatek,23.0,Poland,CF,5689,Cracovia,Poland,4500000.0,15000000.0,False,False,False,False,2128122,15.319587954740548,16.523560759066484,529.0,950000.0,13.764217263576723,Centre-Forward,right,183.0,Poland,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Poland_to_Italy,0,1
IT1,2018,s,252,Genoa CFC,Italy,in,355915,Cristian Romero,20.0,Argentina,CB,2417,Club Atlético Belgrano,Argentina,4250000.0,35000000.0,False,False,False,False,2244771,15.2624295409006,17.37085861945369,400.0,4099999.999999999,15.226497531674536,Centre-Back,right,185.0,Argentina,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Argentina_to_Italy,0,0
IT1,2018,s,252,Genoa CFC,Italy,in,504882,Claudio Spinelli,21.0,Argentina,CF,11831,Club Atlético Tigre,Argentina,3600000.0,300000.0,False,False,False,False,2225264,15.096444403426338,12.611537753638338,441.0,3500000.0,15.068273526459642,Centre-Forward,right,180.0,Argentina,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Argentina_to_Italy,0,1
IT1,2018,s,252,Genoa CFC,Italy,in,74590,Sandro,29.0,Brazil,DM,4171,Benevento Calcio,Italy,2300000.0,500000.0,False,False,False,False,2158384,14.648419680899378,13.122363377404328,841.0,4099999.999999999,15.226497531674536,Defensive Midfield,right,187.0,Brazil,0.049006261911244214,0.024503130955622107,False,False,False,False,True,False,False,False,False,False,False,False,False,Italy_to_Italy,1,0
IT1,2018,s,252,Genoa CFC,Italy,in,44059,Ervin Zukanovic,31.0,Bosnia-Herzegovina,CB,12,AS Roma,Italy,1500000.0,475000.0,False,False,False,False,2049369,14.22097566607244,13.071070083016778,961.0,5000000.0,15.424948470398375,Centre-Back,left,188.0,Bosnia-Herzegovina,0.07789142407553107,0.04956726986624705,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,252,Genoa CFC,Italy,in,334371,Marcos Curado,23.0,Argentina,CB,4673,Arsenal Fútbol Club,Argentina,825000.0,300000.0,False,False,False,False,2176866,13.623138665316818,12.611537753638338,529.0,4099999.999999999,15.226497531674536,Centre-Back,right,187.0,Argentina,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Argentina_to_Italy,0,0
IT1,2018,s,46,Inter Milan,Italy,in,41982,Radja Nainggolan,30.0,Belgium,CM,12,AS Roma,Italy,38000000.0,4000000.0,False,False,False,False,2149193,17.45309671769066,15.201804919084164,900.0,5000000.0,15.424948470398375,Central Midfield,right,177.0,,0.15564384201916334,0.1261977097452676,False,False,False,True,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,46,Inter Milan,Italy,in,406625,Lautaro Martínez,20.0,Argentina,CF,1444,Racing Club,Argentina,25000000.0,80000000.0,False,False,False,False,2117256,17.034386382832476,18.197537192638155,400.0,3275000.0,15.001828427051489,Centre-Forward,right,174.0,Argentina,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Argentina_to_Italy,0,1
IT1,2018,s,46,Inter Milan,Italy,in,324804,Yann Karamoh,19.0,Cote d'Ivoire,LW,1162,SM Caen,France,6500000.0,5000000.0,False,False,False,False,1904253,15.687312734865866,15.424948470398375,361.0,3300000.0,15.009433026436708,Left Winger,right,184.0,France,0.19736842105263158,0.13157894736842105,False,False,False,False,False,False,False,False,True,False,False,False,False,France_to_Italy,1,1
IT1,2018,s,46,Inter Milan,Italy,in,198116,Federico Dimarco,20.0,Italy,LB,321,FC Sion,Switzerland,5000000.0,13000000.0,False,False,False,False,2127990,15.424948470398375,16.38045991542581,400.0,3500000.0,15.068273526459642,Left-Back,left,175.0,Italy,0.0,0.11627906976744186,False,False,False,False,False,False,True,False,False,False,False,False,False,Switzerland_to_Italy,1,1
IT1,2018,s,506,Juventus FC,Italy,in,8198,Cristiano Ronaldo,33.0,Portugal,CF,418,Real Madrid,Spain,117000000.0,45000000.0,False,False,False,False,2168965,18.57768449276203,17.622173047734595,1089.0,10250000.0,16.14278826354869,Centre-Forward,right,188.0,Portugal,1.0771653543307087,0.3118110236220472,False,False,True,False,False,False,False,False,False,False,False,False,False,Spain_to_Italy,1,1
IT1,2018,s,506,Juventus FC,Italy,in,182712,João Cancelo,24.0,Portugal,RB,1049,Valencia CF,Spain,40400000.0,55000000.0,False,False,False,False,2150756,17.51434034293138,17.822843743196746,576.0,6500000.0,15.687312734865866,Right-Back,right,182.0,Portugal,0.052742616033755275,0.12658227848101267,False,False,False,False,False,False,False,False,False,True,False,False,False,Spain_to_Italy,1,1
IT1,2018,s,506,Juventus FC,Italy,in,75615,Douglas Costa,27.0,Brazil,LW,27,Bayern Munich,Germany,40000000.0,6000000.0,False,False,False,False,1959285,17.50439001207821,15.60727002719233,729.0,5000000.0,15.424948470398375,Right Winger,left,172.0,Brazil,0.23367285799880166,0.3834631515877771,False,False,False,False,False,False,False,False,True,False,False,False,False,Germany_to_Italy,1,1
IT1,2018,s,506,Juventus FC,Italy,in,39983,Leonardo Bonucci,31.0,Italy,CB,5,AC Milan,Italy,35000000.0,8000000.0,False,False,False,False,2207793,17.37085861945369,15.89495209964411,961.0,3750000.0,15.137266397946593,Centre-Back,right,189.0,Italy,0.06366673216741993,0.021222244055806642,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,506,Juventus FC,Italy,in,110923,Mattia Perin,25.0,Italy,GK,252,Genoa CFC,Italy,14200000.0,5000000.0,False,False,False,False,2129130,16.46875252257149,15.424948470398375,625.0,4000000.0,15.201804919084164,Goalkeeper,right,188.0,Italy,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,506,Juventus FC,Italy,in,340151,Andrea Favilli,21.0,Italy,CF,408,Ascoli Calcio,Italy,7500000.0,3500000.0,False,False,False,False,2134499,15.830413578506539,15.068273526459642,441.0,2400000.0,14.690979295318174,Centre-Forward,right,191.0,Italy,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,430,ACF Fiorentina,Italy,in,148367,Christian Nörgaard,24.0,Denmark,CM,206,Bröndby IF,Denmark,3500000.0,6000000.0,False,False,False,False,2184587,15.068273526459642,15.60727002719233,576.0,1200000.0,13.997832114758229,Defensive Midfield,right,187.0,Denmark,0.1030391340549542,0.056203164029975015,False,False,False,True,False,False,False,False,False,False,False,False,False,Denmark_to_Italy,1,1
IT1,2018,s,430,ACF Fiorentina,Italy,in,163639,Federico Ceccherini,26.0,Italy,CB,4083,FC Crotone,Italy,3600000.0,3500000.0,False,False,False,False,2173670,15.096444403426338,15.068273526459642,676.0,950000.0,13.764217263576723,Centre-Back,right,187.0,Italy,0.029163966299416724,0.009721322099805575,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,430,ACF Fiorentina,Italy,in,404418,David Hancko,20.0,Slovakia,CB,1443,MSK Zilina,Slovakia,3800000.0,3000000.0,False,False,False,False,2133505,15.150511624696614,14.914122846632385,400.0,5000000.0,15.424948470398375,Centre-Back,left,188.0,Slovakia,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Slovakia_to_Italy,0,1
IT1,2018,s,430,ACF Fiorentina,Italy,in,357117,Alban Lafont,19.0,France,GK,415,FC Toulouse,France,8000000.0,10000000.0,False,False,False,False,2156842,15.89495209964411,16.11809565095832,361.0,9750000.0,16.09277784297403,Goalkeeper,right,196.0,Cote d'Ivoire,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,France_to_Italy,1,1
IT1,2018,s,800,Atalanta BC,Italy,in,199248,Bryan Cristante,23.0,Italy,CM,294,SL Benfica,Portugal,9500000.0,20000000.0,False,False,False,False,2110314,16.06680235657077,16.811242831518264,529.0,15375000.0,16.548253371656855,Defensive Midfield,right,186.0,Italy,0.23542083397445762,0.09693799046007079,False,False,False,True,False,False,False,False,False,False,False,False,False,Portugal_to_Italy,1,1
IT1,2018,s,800,Atalanta BC,Italy,in,357995,Davide Bettella,18.0,Italy,CB,46,Inter Milan,Italy,7000000.0,3700000.0,False,False,False,False,2152467,15.761420707019587,15.123843377614453,324.0,5000000.0,15.424948470398375,Centre-Back,right,185.0,Italy,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,0,1
IT1,2018,s,800,Atalanta BC,Italy,in,297630,Marco Carraro,20.0,Italy,DM,46,Inter Milan,Italy,5000000.0,700000.0,False,False,False,False,2156048,15.424948470398375,13.458835614025542,400.0,5000000.0,15.424948470398375,Defensive Midfield,left,187.0,Italy,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,Italy_to_Italy,0,1
IT1,2018,s,800,Atalanta BC,Italy,in,315850,Marco Tumminello,19.0,Italy,CF,12,AS Roma,Italy,5000000.0,900000.0,False,False,False,False,2143310,15.424948470398375,13.710150042306449,361.0,5000000.0,15.424948470398375,Centre-Forward,left,180.0,Italy,1.3499999999999999,0.44999999999999996,False,False,True,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,800,Atalanta BC,Italy,in,244192,Pierluigi Gollini,23.0,Italy,GK,405,Aston Villa,England,4400000.0,15000000.0,False,False,False,False,2128050,15.29711509888849,16.523560759066484,529.0,7000000.0,15.761420707019587,Goalkeeper,right,194.0,Italy,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,England_to_Italy,1,1
IT1,2018,s,800,Atalanta BC,Italy,in,268178,Arkadiusz Reca,23.0,Poland,LB,2118,Wisla Plock,Poland,3700000.0,3500000.0,False,False,False,False,2129265,15.123843377614453,15.068273526459642,529.0,4099999.999999999,15.226497531674536,Left-Back,left,187.0,,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,Poland_to_Italy,0,0
IT1,2018,s,800,Atalanta BC,Italy,in,458096,Matteo Salvi,19.0,Italy,CB,14821,AC Pisa Berretti,Italy,50000.0,75000.0,False,False,False,False,2520416,10.819778284410283,11.225243392518447,361.0,4099999.999999999,15.226497531674536,Centre-Back,left,196.0,Italy,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,0,0
IT1,2018,s,1025,Bologna FC 1909,Italy,in,80894,Lukasz Skorupski,27.0,Poland,GK,12,AS Roma,Italy,9000000.0,3800000.0,False,False,False,False,2144134,16.012735135300492,15.150511624696614,729.0,5000000.0,15.424948470398375,Goalkeeper,right,188.0,Poland,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,1025,Bologna FC 1909,Italy,in,119115,Diego Falcinelli,27.0,Italy,CF,6574,US Sassuolo,Italy,7000000.0,2000000.0,False,False,False,False,2160282,15.761420707019587,14.508657738524219,729.0,3850000.0,15.163583706263967,Centre-Forward,left,186.0,Italy,0.2632794457274827,0.09699769053117782,False,False,True,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,1025,Bologna FC 1909,Italy,in,99180,Federico Santander,27.0,Paraguay,CF,190,FC Copenhagen,Denmark,6500000.0,1500000.0,False,False,False,False,2143232,15.687312734865866,14.22097566607244,729.0,4500000.0,15.319587954740548,Centre-Forward,right,187.0,Paraguay,0.5169442848937392,0.1938541068351522,False,False,True,False,False,False,False,False,False,False,False,False,False,Denmark_to_Italy,1,1
IT1,2018,s,1025,Bologna FC 1909,Italy,in,342405,Mattias Svanberg,19.0,Sweden,CM,496,Malmö FF,Sweden,4500000.0,12000000.0,False,False,False,False,2161919,15.319587954740548,16.300417207752275,361.0,1000000.0,13.815510557964274,Central Midfield,right,185.0,Sweden,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,Sweden_to_Italy,0,1
IT1,2018,s,1025,Bologna FC 1909,Italy,in,216375,Felipe Avenatti,25.0,Uruguay,CF,7656,Sportivo Luqueño,Paraguay,2500000.0,900000.0,False,False,False,False,2168259,14.73180128983843,13.710150042306449,625.0,4099999.999999999,15.226497531674536,Centre-Forward,left,196.0,Uruguay,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Paraguay_to_Italy,1,0
IT1,2018,s,1025,Bologna FC 1909,Italy,in,240897,Arturo Calabresi,22.0,Italy,RB,12,AS Roma,Italy,200000.0,1500000.0,False,False,False,False,2143237,12.206072645530174,14.22097566607244,484.0,5000000.0,15.424948470398375,Centre-Back,right,186.0,Italy,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,Italy_to_Italy,0,1
IT1,2018,s,1390,Cagliari Calcio,Italy,in,105892,Lucas Castro,29.0,Argentina,AM,862,Chievo Verona,Italy,5900000.0,1500000.0,False,False,False,False,2154948,15.590462908875947,14.22097566607244,841.0,3000000.0,14.914122846632385,Attacking Midfield,right,182.0,Argentina,0.14232209737827714,0.12734082397003746,True,False,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,506,Juventus FC,Italy,in,310458,Giangiacomo Magnani,22.0,Italy,CB,839,AC Perugia Calcio,Italy,5000000.0,5000000.0,False,False,False,False,2156658,15.424948470398375,15.424948470398375,484.0,1450000.0,14.187074114396758,Centre-Back,right,192.0,Italy,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,0,1
IT1,2018,s,1390,Cagliari Calcio,Italy,in,26669,Ragnar Klavan,32.0,Estonia,CB,31,Liverpool FC,England,1520000.0,600000.0,False,False,False,False,2228949,14.234220892822458,13.304684934198283,1024.0,6000000.0,15.60727002719233,Centre-Back,left,187.0,Estonia,0.028846153846153844,0.005769230769230769,False,True,False,False,False,False,False,False,False,False,False,False,False,England_to_Italy,1,1
IT1,2018,s,862,Chievo Verona,Italy,in,165873,Federico Barba,24.0,Italy,CB,2448,Sporting Gijón,Spain,3000000.0,1500000.0,False,False,False,False,2224733,14.914122846632385,14.22097566607244,576.0,2600000.0,14.77102200299171,Centre-Back,left,187.0,Italy,0.0764872521246459,0.025495750708215296,False,True,False,False,False,False,False,False,False,False,False,False,False,Spain_to_Italy,1,1
IT1,2018,s,862,Chievo Verona,Italy,in,210363,Mariusz Stepinski,23.0,Poland,CF,995,FC Nantes,France,2500000.0,2500000.0,False,False,False,False,2118406,14.73180128983843,14.73180128983843,529.0,1500000.0,14.22097566607244,Centre-Forward,right,183.0,Poland,0.4149590163934426,0.1844262295081967,False,False,True,False,False,False,False,False,False,False,False,False,False,France_to_Italy,1,1
IT1,2018,s,862,Chievo Verona,Italy,in,45581,Joel Obi,27.0,Nigeria,CM,416,Torino FC,Italy,2000000.0,600000.0,False,False,False,False,2220873,14.508657738524219,13.304684934198283,729.0,9000000.0,16.012735135300492,Central Midfield,left,178.0,Nigeria,0.21028037383177572,0.04672897196261683,False,False,False,True,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,862,Chievo Verona,Italy,in,47085,Nenad Tomović,30.0,Serbia,CB,430,ACF Fiorentina,Italy,1300000.0,300000.0,False,False,False,False,2136277,14.077874822431765,12.611537753638338,900.0,5250000.0,15.473738634567807,Centre-Back,right,184.0,Serbia,0.0057566841499296405,0.0287834207496482,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,862,Chievo Verona,Italy,in,400001,Strahinja Tanasijevic,21.0,Serbia,CB,902,FK Rad,Serbia,300000.0,500000.0,False,False,False,False,2132381,12.611537753638338,13.122363377404328,441.0,1000000.0,13.815510557964274,Centre-Back,right,183.0,Serbia,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Serbia_to_Italy,0,1
IT1,2018,s,862,Chievo Verona,Italy,in,429318,Sergej Grubac,18.0,Montenegro,CF,2784,APOEL Nicosia,Cyprus,150000.0,200000.0,False,False,False,False,2159317,11.918390573078392,12.206072645530174,324.0,4099999.999999999,15.226497531674536,Centre-Forward,right,190.0,Montenegro,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Cyprus_to_Italy,0,0
IT1,2018,s,749,Empoli FC,Italy,in,287876,Antonino La Gumina,22.0,Italy,CF,458,US Palermo,Italy,9000000.0,2000000.0,False,False,False,False,2166647,16.012735135300492,14.508657738524219,484.0,2500000.0,14.73180128983843,Centre-Forward,right,182.0,Italy,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,749,Empoli FC,Italy,in,243225,Samuel Mraz,21.0,Slovakia,CF,1443,MSK Zilina,Slovakia,1500000.0,500000.0,False,False,False,False,2158015,14.22097566607244,13.122363377404328,441.0,5000000.0,15.424948470398375,Centre-Forward,right,183.0,Slovakia,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,Slovakia_to_Italy,0,1
IT1,2018,s,749,Empoli FC,Italy,in,145581,Afriyie Acquah,26.0,Ghana,CM,416,Torino FC,Italy,1000000.0,1500000.0,False,False,False,False,2228348,13.815510557964274,14.22097566607244,676.0,9000000.0,16.012735135300492,Central Midfield,right,179.0,Ghana,0.07187678265830005,0.06160867084997148,False,False,False,True,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,749,Empoli FC,Italy,in,283233,Jacob Rasmussen,21.0,Denmark,CB,195,Rosenborg BK,Norway,1000000.0,3000000.0,False,False,False,False,2161810,13.815510557964274,14.914122846632385,441.0,2100000.0,14.557447902693651,Centre-Back,left,190.0,Denmark,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Norway_to_Italy,0,1
IT1,2018,s,749,Empoli FC,Italy,in,158463,Lorenzo Lollo,27.0,Italy,CM,4102,Carpi FC 1909,Italy,800000.0,375000.0,False,False,False,False,1876578,13.592367006650065,12.834681304952548,729.0,1750000.0,14.375126345899696,Central Midfield,right,180.0,Italy,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,Italy_to_Italy,0,1
IT1,2018,s,749,Empoli FC,Italy,in,147031,Joel Untersee,24.0,Switzerland,RB,506,Juventus FC,Italy,500000.0,400000.0,False,False,False,False,2108117,13.122363377404328,12.89921982609012,576.0,4500000.0,15.319587954740548,Right-Back,right,181.0,Switzerland,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,Italy_to_Italy,0,1
IT1,2018,s,430,ACF Fiorentina,Italy,in,113133,Germán Pezzella,27.0,Argentina,CB,150,Real Betis Balompié,Spain,9750000.0,5000000.0,False,False,False,False,2119860,16.09277784297403,15.424948470398375,729.0,1500000.0,14.22097566607244,Centre-Back,right,187.0,Argentina,0.051206190259444694,0.010241238051888939,False,True,False,False,False,False,False,False,False,False,False,False,False,Spain_to_Italy,1,1
IT1,2018,s,430,ACF Fiorentina,Italy,in,88909,Riccardo Saponara,26.0,Italy,AM,749,Empoli FC,Italy,9000000.0,1700000.0,False,False,False,False,1688850,16.012735135300492,14.346138809026444,676.0,4500000.0,15.319587954740548,Attacking Midfield,right,183.0,Italy,0.19506908696830128,0.2438363587103766,True,False,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,1390,Cagliari Calcio,Italy,in,41912,Simone Aresti,32.0,Italy,GK,9826,Olbia Calcio 1905,Italy,275000.0,100000.0,False,False,False,False,2153951,12.524526376648708,11.512925464970229,1024.0,4099999.999999999,15.226497531674536,Goalkeeper,right,187.0,Italy,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,Italy_to_Italy,0,0
IT1,2018,w,1390,Cagliari Calcio,Italy,in,238486,Filip Bradaric,27.0,Croatia,DM,144,HNK Rijeka,Croatia,5900000.0,2700000.0,False,False,False,False,2215801,15.590462908875947,14.808762330974558,729.0,2600000.0,14.77102200299171,Defensive Midfield,right,186.0,Croatia,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,Croatia_to_Italy,0,1
IT1,2018,s,398,SS Lazio,Italy,in,227081,Joaquín Correa,23.0,Argentina,SS,368,Sevilla FC,Spain,17850000.0,30000000.0,False,False,False,False,2204624,16.69751406618992,17.216707939626428,529.0,9475000.0,16.064167308932763,Second Striker,right,188.0,Argentina,0.2761677463348108,0.1687691783157177,False,False,False,False,False,False,False,False,False,False,False,False,True,Spain_to_Italy,1,1
IT1,2018,s,398,SS Lazio,Italy,in,145115,Valon Berisha,25.0,Kosovo,CM,409,Red Bull Salzburg,Austria,7600000.0,3500000.0,False,False,False,False,2158005,15.84365880525656,15.068273526459642,625.0,8750000.0,15.984564258333798,Central Midfield,right,176.0,Kosovo,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,Austria_to_Italy,0,1
IT1,2018,s,6574,US Sassuolo,Italy,in,38607,Federico Di Francesco,24.0,Italy,LW,1025,Bologna FC 1909,Italy,7450000.0,2500000.0,False,False,False,False,2160281,15.823724590355742,14.73180128983843,576.0,2650000.0,14.790070197962406,Left Winger,right,171.0,Italy,0.15579919215233698,0.1817657241777265,False,False,False,False,False,False,False,False,True,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,6574,US Sassuolo,Italy,in,124902,Khouma Babacar,25.0,Senegal,CF,430,ACF Fiorentina,Italy,7000000.0,4000000.0,False,False,False,False,2023224,15.761420707019587,15.201804919084164,625.0,5250000.0,15.473738634567807,Centre-Forward,right,185.0,Senegal,0.5807464248343216,0.1569584931984653,False,False,True,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,1,1
IT1,2018,s,6574,US Sassuolo,Italy,in,310458,Giangiacomo Magnani,22.0,Italy,CB,506,Juventus FC,Italy,5000000.0,5000000.0,False,False,False,False,2200852,15.424948470398375,15.424948470398375,484.0,4500000.0,15.319587954740548,Centre-Back,right,192.0,Italy,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,Italy_to_Italy,0,1
