league,season,window,team_id,team_name,team_country,dir,player_id,player_name,player_age,player_nation,player_nation2,player_pos,counter_team_id,counter_team_name,counter_team_country,transfer_fee_amnt,market_val_amnt,is_free,is_loan,is_loan_end,is_retired,transfer_id
Bundesliga,2020,s,24,Eintracht Frankfurt,Germany,in,416380,Ragnar Ache,21.0,Germany,Ghana,CF,468,Sparta Rotterdam,Netherlands,2000000.0,1800000.0,False,False,False,False,2743325
Bundesliga,2020,s,24,Eintracht Frankfurt,Germany,in,265625,Ajdin Hrustic,24.0,Australia,Bosnia-Herzegovina,CM,202,FC Groningen,Netherlands,1000000.0,3000000.0,False,False,False,False,3080416
Bundesliga,2020,s,44,Hertha BSC,Germany,in,185245,Jhon Córdoba,27.0,Colombia,,CF,3,1. FC Köln,Germany,15000000.0,17000000.0,False,False,False,False,3062160
Bundesliga,2020,s,44,Hertha BSC,Germany,in,93763,Alexander Schwolow,28.0,Germany,,GK,60,SC Freiburg,Germany,7000000.0,5000000.0,False,False,False,False,3000766
Bundesliga,2020,s,44,Hertha BSC,Germany,in,338032,Deyovaisio Zeefuik,22.0,Netherlands,Suriname,RB,202,FC Groningen,Netherlands,4000000.0,4000000.0,False,False,False,False,3003569
Bundesliga,2020,s,89,1.FC Union Berlin,Germany,in,116088,Marius Bülter,27.0,Germany,,SS,187,1.FC Magdeburg,Germany,1500000.0,1700000.0,False,False,False,False,2918754
Bundesliga,2020,s,39,1.FSV Mainz 05,Germany,in,384553,Luca Kilian,20.0,Germany,,CB,127,SC Paderborn 07,Germany,2000000.0,1300000.0,False,False,False,False,3009257
Bundesliga,2020,s,3,1. FC Köln,Germany,in,232418,Ondrej Duda,25.0,Slovakia,,AM,44,Hertha BSC,Germany,7000000.0,8000000.0,False,False,False,False,3063239
Bundesliga,2020,s,3,1. FC Köln,Germany,in,147573,Sebastian Andersson,29.0,Sweden,,CF,89,1.FC Union Berlin,Germany,6500000.0,4500000.0,False,False,False,False,3062290
Bundesliga,2020,s,3,1. FC Köln,Germany,in,324344,Dimitrios Limnios,22.0,Greece,Brazil,RW,1091,PAOK Thessaloniki,Greece,3300000.0,2000000.0,False,False,False,False,3071571
Bundesliga,2020,s,167,FC Augsburg,Germany,in,278343,Felix Uduokhai,22.0,Germany,Nigeria,CB,82,VfL Wolfsburg,Germany,7000000.0,16000000.0,False,False,False,False,2918908
Bundesliga,2020,s,167,FC Augsburg,Germany,in,353826,Robert Gumny,22.0,Poland,,RB,238,Lech Poznan,Poland,2000000.0,3000000.0,False,False,False,False,3042212
Bundesliga,2020,s,167,FC Augsburg,Germany,in,569349,Frederik Winther,19.0,Denmark,,CB,369,Lyngby BK,Denmark,1300000.0,700000.0,False,False,False,False,3088696
Bundesliga,2020,s,86,SV Werder Bremen,Germany,in,93844,Leonardo Bittencourt,26.0,Germany,Brazil,AM,533,TSG 1899 Hoffenheim,Germany,7000000.0,4500000.0,False,False,False,False,2958822
Bundesliga,2020,s,86,SV Werder Bremen,Germany,in,43512,Ömer Toprak,30.0,Turkey,Germany,CB,16,Borussia Dortmund,Germany,4000000.0,1800000.0,False,False,False,False,2958823
Bundesliga,2020,s,79,VfB Stuttgart,Germany,in,257814,Gregor Kobel,22.0,Switzerland,,GK,533,TSG 1899 Hoffenheim,Germany,7200000.0,18000000.0,False,False,False,False,2990292
Bundesliga,2020,s,79,VfB Stuttgart,Germany,in,193004,Waldemar Anton,24.0,Germany,Uzbekistan,CB,42,Hannover 96,Germany,4000000.0,9000000.0,False,False,False,False,2990248
Bundesliga,2020,s,79,VfB Stuttgart,Germany,in,146310,Wataru Endo,27.0,Japan,,DM,475,Sint-Truidense VV,Belgium,1700000.0,10000000.0,False,False,False,False,2858011
Bundesliga,2020,s,79,VfB Stuttgart,Germany,in,195246,Pascal Stenzel,24.0,Germany,,CB,60,SC Freiburg,Germany,1300000.0,2000000.0,False,False,False,False,2951023
Bundesliga,2020,w,23826,RB Leipzig,Germany,in,451276,Dominik Szoboszlai,20.0,Hungary,,LW,409,Red Bull Salzburg,Austria,22000000.0,25000000.0,False,False,False,False,3172717
Bundesliga,2020,w,18,Borussia Mönchengladbach,Germany,in,624690,Manu Koné,19.0,France,Cote d'Ivoire,CM,415,FC Toulouse,France,9000000.0,7000000.0,False,False,False,False,3214567
Bundesliga,2020,w,18,Borussia Mönchengladbach,Germany,in,504153,Joe Scally,18.0,United States,,RB,40058,New York City FC,United States,1800000.0,4000000.0,False,False,False,False,2701022
Bundesliga,2020,w,15,Bayer 04 Leverkusen,Germany,in,484547,Jeremie Frimpong,20.0,Netherlands,Ghana,RB,371,Celtic FC,Scotland,11000000.0,15000000.0,False,False,False,False,3223873
Bundesliga,2020,w,15,Bayer 04 Leverkusen,Germany,in,292417,Demarai Gray,24.0,England,Jamaica,LW,1003,Leicester City,England,2000000.0,15000000.0,False,False,False,False,3229579
Bundesliga,2020,w,15,Bayer 04 Leverkusen,Germany,in,315131,Timothy Fosu-Mensah,23.0,Netherlands,Ghana,RB,985,Manchester United,England,1700000.0,4000000.0,False,False,False,False,3203510
Bundesliga,2020,w,533,TSG 1899 Hoffenheim,Germany,in,538977,Georginio Rutter,18.0,France,Martinique,CF,273,Stade Rennais FC,France,750000.0,3500000.0,False,False,False,False,3233067
Bundesliga,2021,s,27,Bayern Munich,Germany,in,344695,Dayot Upamecano,22.0,France,Guinea-Bissau,CB,23826,RB Leipzig,Germany,42500000.0,60000000.0,False,False,False,False,3252783
Bundesliga,2021,s,27,Bayern Munich,Germany,in,106987,Marcel Sabitzer,27.0,Austria,,CM,23826,RB Leipzig,Germany,15000000.0,32000000.0,False,False,False,False,3526269
Bundesliga,2021,s,23826,RB Leipzig,Germany,in,198008,André Silva,25.0,Portugal,,CF,24,Eintracht Frankfurt,Germany,23000000.0,40000000.0,False,False,False,False,3420383
Bundesliga,2021,s,23826,RB Leipzig,Germany,in,475959,Josko Gvardiol,19.0,Croatia,,CB,419,GNK Dinamo Zagreb,Croatia,18800000.0,19000000.0,False,False,False,False,3079879
Bundesliga,2021,s,23826,RB Leipzig,Germany,in,277179,Angeliño,24.0,Spain,,LB,281,Manchester City,England,18000000.0,35000000.0,False,False,False,False,3250932
Bundesliga,2021,s,23826,RB Leipzig,Germany,in,617074,Ilaix Moriba,18.0,Guinea,Spain,CM,2464,FC Barcelona B,Spain,16000000.0,25000000.0,False,False,False,False,3529603
Bundesliga,2021,s,23826,RB Leipzig,Germany,in,202591,Benjamin Henrichs,24.0,Germany,Ghana,RB,162,AS Monaco,France,15000000.0,9000000.0,False,False,False,False,3328368
Bundesliga,2021,s,23826,RB Leipzig,Germany,in,666234,Mohamed Simakan,21.0,France,Guinea,CB,667,RC Strasbourg Alsace,France,15000000.0,18000000.0,False,False,False,False,3301520
Bundesliga,2021,s,23826,RB Leipzig,Germany,in,742297,Caden Clark,18.0,United States,,AM,623,New York Red Bulls,United States,1820000.0,3500000.0,False,False,False,False,3408230
Bundesliga,2021,s,16,Borussia Dortmund,Germany,in,326029,Donyell Malen,22.0,Netherlands,Suriname,CF,383,PSV Eindhoven,Netherlands,30000000.0,30000000.0,False,False,False,False,3464322
Bundesliga,2021,s,16,Borussia Dortmund,Germany,in,257814,Gregor Kobel,23.0,Switzerland,,GK,79,VfB Stuttgart,Germany,15000000.0,18000000.0,False,False,False,False,3383172
Bundesliga,2021,s,82,VfL Wolfsburg,Germany,in,338629,Sebastiaan Bornauw,22.0,Belgium,,CB,3,1. FC Köln,Germany,13500000.0,14000000.0,False,False,False,False,3444621
Bundesliga,2021,s,82,VfL Wolfsburg,Germany,in,196095,Luca Waldschmidt,25.0,Germany,,SS,294,SL Benfica,Portugal,12000000.0,12000000.0,False,False,False,False,3512830
Bundesliga,2021,s,82,VfL Wolfsburg,Germany,in,503881,Aster Vranckx,18.0,Belgium,DR Congo,CM,354,KV Mechelen,Belgium,8000000.0,6800000.0,False,False,False,False,3166421
Bundesliga,2021,s,82,VfL Wolfsburg,Germany,in,314288,Lukas Nmecha,22.0,Germany,England,CF,281,Manchester City,England,8000000.0,12000000.0,False,False,False,False,3445082
Bundesliga,2021,s,82,VfL Wolfsburg,Germany,in,143891,Maximilian Philipp,27.0,Germany,,SS,121,Dynamo Moscow,Russia,7500000.0,7000000.0,False,False,False,False,3398896
Bundesliga,2021,s,82,VfL Wolfsburg,Germany,in,557459,Micky van de Ven,20.0,Netherlands,,CB,724,FC Volendam,Netherlands,3500000.0,3000000.0,False,False,False,False,3529852
Bundesliga,2021,s,24,Eintracht Frankfurt,Germany,in,513245,Jesper Lindström,21.0,Denmark,,AM,206,Bröndby IF,Denmark,7000000.0,7000000.0,False,False,False,False,3433178
Bundesliga,2021,s,24,Eintracht Frankfurt,Germany,in,605268,Igor Matanovic,18.0,Germany,Croatia,CF,35,FC St. Pauli,Germany,500000.0,500000.0,False,False,False,False,3526525
Bundesliga,2021,s,24,Eintracht Frankfurt,Germany,in,40034,Jens Grahl,32.0,Germany,,GK,79,VfB Stuttgart,Germany,250000.0,200000.0,False,False,False,False,3450156
Bundesliga,2021,s,24,Eintracht Frankfurt,Germany,in,448705,Diant Ramaj,19.0,Germany,Kosovo,GK,2036,1.FC Heidenheim 1846,Germany,100000.0,250000.0,False,False,False,False,3360223
Bundesliga,2021,s,15,Bayer 04 Leverkusen,Germany,in,644771,Odilon Kossounou,20.0,Cote d'Ivoire,,CB,2282,Club Brugge KV,Belgium,23000000.0,23000000.0,False,False,False,False,3455085
Bundesliga,2021,s,15,Bayer 04 Leverkusen,Germany,in,532776,Amine Adli,21.0,France,Morocco,RW,415,FC Toulouse,France,7500000.0,9000000.0,False,False,False,False,3519867
Bundesliga,2021,s,15,Bayer 04 Leverkusen,Germany,in,361065,Mitchel Bakker,21.0,Netherlands,,LB,583,Paris Saint-Germain,France,7000000.0,10000000.0,False,False,False,False,3436314
Bundesliga,2021,s,15,Bayer 04 Leverkusen,Germany,in,159088,Robert Andrich,26.0,Germany,,CM,89,1.FC Union Berlin,Germany,6500000.0,7000000.0,False,False,False,False,3502197
Bundesliga,2021,s,15,Bayer 04 Leverkusen,Germany,in,659813,Piero Hincapié,19.0,Ecuador,,CB,3938,Club Atlético Talleres,Argentina,6350000.0,8000000.0,False,False,False,False,3501661
Bundesliga,2021,s,15,Bayer 04 Leverkusen,Germany,in,788445,Zidan Sertdemir,16.0,Denmark,Turkey,CM,14355,FC Nordsjaelland U19,Denmark,2500000.0,2000000.0,False,False,False,False,3397077
Bundesliga,2021,s,89,1.FC Union Berlin,Germany,in,295313,Taiwo Awoniyi,23.0,Nigeria,,CF,31,Liverpool FC,England,6500000.0,8000000.0,False,False,False,False,3451397
Bundesliga,2021,s,89,1.FC Union Berlin,Germany,in,361575,Tymoteusz Puchacz,22.0,Poland,,LB,238,Lech Poznan,Poland,2500000.0,3500000.0,False,False,False,False,3369994
Bundesliga,2021,s,89,1.FC Union Berlin,Germany,in,483974,Leon Dajaku,20.0,Germany,Kosovo,SS,28,FC Bayern Munich II,Germany,1000000.0,1800000.0,False,False,False,False,3528171
Bundesliga,2021,s,89,1.FC Union Berlin,Germany,in,94137,Kevin Möhwald,28.0,Germany,,CM,86,SV Werder Bremen,Germany,1000000.0,2000000.0,False,False,False,False,3526883
Bundesliga,2021,s,89,1.FC Union Berlin,Germany,in,107775,Frederik Rönnow,28.0,Denmark,,GK,24,Eintracht Frankfurt,Germany,1000000.0,2000000.0,False,False,False,False,3450752
Bundesliga,2021,s,89,1.FC Union Berlin,Germany,in,421726,Keita Endo,23.0,Japan,,LW,3828,Yokohama F. Marinos,Japan,900000.0,1300000.0,False,False,False,False,3349456
Bundesliga,2021,s,89,1.FC Union Berlin,Germany,in,354340,Rick van Drongelen,22.0,Netherlands,,CB,41,Hamburger SV,Germany,500000.0,1500000.0,False,False,False,False,3397825
Bundesliga,2021,s,89,1.FC Union Berlin,Germany,in,317735,Julius Kade,22.0,Germany,,CM,129,SG Dynamo Dresden,Germany,500000.0,450000.0,False,False,False,False,3384868
Bundesliga,2021,s,18,Borussia Mönchengladbach,Germany,in,321070,Hannes Wolf,22.0,Austria,,AM,23826,RB Leipzig,Germany,9500000.0,8000000.0,False,False,False,False,3234791
Bundesliga,2021,s,18,Borussia Mönchengladbach,Germany,in,524285,Luca Netz,18.0,Germany,,LB,44,Hertha BSC,Germany,2000000.0,5000000.0,False,False,False,False,3480817
Bundesliga,2021,s,79,VfB Stuttgart,Germany,in,284769,Florian Müller,23.0,Germany,,GK,39,1.FSV Mainz 05,Germany,5000000.0,8000000.0,False,False,False,False,3398987
Bundesliga,2021,s,79,VfB Stuttgart,Germany,in,610431,Wahid Faghir,18.0,Denmark,Afghanistan,CF,443,Vejle Boldklub,Denmark,4500000.0,4500000.0,False,False,False,False,3529507
Bundesliga,2021,s,79,VfB Stuttgart,Germany,in,272278,Chris Führich,23.0,Germany,,RW,127,SC Paderborn 07,Germany,2500000.0,2500000.0,False,False,False,False,3449192
Bundesliga,2021,s,79,VfB Stuttgart,Germany,in,569366,Enzo Millot,19.0,France,Martinique,CM,162,AS Monaco,France,1750000.0,2000000.0,False,False,False,False,3498650
Bundesliga,2021,s,79,VfB Stuttgart,Germany,in,538971,Naouirou Ahamada,19.0,France,Comoros,DM,41101,Juventus U23,Italy,1500000.0,1800000.0,False,False,False,False,3358571
Bundesliga,2021,s,60,SC Freiburg,Germany,in,190284,Maximilian Eggestein,24.0,Germany,,CM,86,SV Werder Bremen,Germany,5000000.0,7500000.0,False,False,False,False,3506302
Bundesliga,2021,s,39,1.FSV Mainz 05,Germany,in,344069,Anton Stach,22.0,Germany,,DM,65,SpVgg Greuther Fürth,Germany,3500000.0,3500000.0,False,False,False,False,3470787
Bundesliga,2021,s,39,1.FSV Mainz 05,Germany,in,168989,Silvan Widmer,28.0,Switzerland,,RB,26,FC Basel 1893,Switzerland,2500000.0,4000000.0,False,False,False,False,3430661
Bundesliga,2021,s,167,FC Augsburg,Germany,in,251302,Niklas Dorsch,23.0,Germany,,DM,157,KAA Gent,Belgium,7000000.0,8000000.0,False,False,False,False,3429366
Bundesliga,2021,s,167,FC Augsburg,Germany,in,392124,Daniel Klein,20.0,Germany,,GK,983,TSG 1899 Hoffenheim II,Germany,200000.0,200000.0,False,False,False,False,3420234
Bundesliga,2021,s,44,Hertha BSC,Germany,in,261905,Suat Serdar,24.0,Germany,Turkey,CM,33,FC Schalke 04,Germany,8000000.0,9000000.0,False,False,False,False,3394069
Bundesliga,2021,s,44,Hertha BSC,Germany,in,279009,Marco Richter,23.0,Germany,,RW,167,FC Augsburg,Germany,7100000.0,5000000.0,False,False,False,False,3487306
Bundesliga,2021,s,44,Hertha BSC,Germany,in,371142,Myziane Maolida,22.0,France,Comoros,LW,417,OGC Nice,France,4000000.0,5000000.0,False,False,False,False,3527956
Bundesliga,2021,s,44,Hertha BSC,Germany,in,471936,Oliver Christensen,22.0,Denmark,,GK,173,Odense Boldklub,Denmark,3000000.0,1500000.0,False,False,False,False,3519868
Bundesliga,2021,s,44,Hertha BSC,Germany,in,361068,Jurgen Ekkelenkamp,21.0,Netherlands,,CM,610,Ajax Amsterdam,Netherlands,3000000.0,3200000.0,False,False,False,False,3521983
Bundesliga,2021,s,44,Hertha BSC,Germany,in,111039,Ishak Belfodil,29.0,Algeria,France,CF,533,TSG 1899 Hoffenheim,Germany,500000.0,1500000.0,False,False,False,False,3514836
Bundesliga,2021,s,10,Arminia Bielefeld,Germany,in,284010,Robin Hack,22.0,Germany,,LW,4,1.FC Nuremberg,Germany,2500000.0,3000000.0,False,False,False,False,3487109
Bundesliga,2021,s,10,Arminia Bielefeld,Germany,in,340521,Guilherme Ramos,23.0,Portugal,,CB,3349,CD Feirense,Portugal,1200000.0,800000.0,False,False,False,False,3415333
Bundesliga,2021,s,10,Arminia Bielefeld,Germany,in,307052,Masaya Okugawa,25.0,Japan,,AM,409,Red Bull Salzburg,Austria,1000000.0,2500000.0,False,False,False,False,3409784
Bundesliga,2021,s,10,Arminia Bielefeld,Germany,in,317740,Florian Krüger,22.0,Germany,,CF,94,FC Erzgebirge Aue,Germany,1000000.0,3000000.0,False,False,False,False,3406690
Bundesliga,2021,s,10,Arminia Bielefeld,Germany,in,477109,Bryan Lasme,22.0,France,Cote d'Ivoire,RW,750,FC Sochaux-Montbéliard,France,800000.0,2000000.0,False,False,False,False,3411769
Bundesliga,2021,s,10,Arminia Bielefeld,Germany,in,533295,Patrick Wimmer,20.0,Austria,,RW,14,Austria Vienna,Austria,700000.0,1500000.0,False,False,False,False,3488150
Bundesliga,2021,s,10,Arminia Bielefeld,Germany,in,68410,Stefanos Kapino,27.0,Greece,,GK,86,SV Werder Bremen,Germany,300000.0,700000.0,False,False,False,False,3493398
Bundesliga,2021,s,65,SpVgg Greuther Fürth,Germany,in,147359,Jeremy Dudziak,25.0,Germany,,AM,41,Hamburger SV,Germany,750000.0,2000000.0,False,False,False,False,3501546
Bundesliga,2021,s,65,SpVgg Greuther Fürth,Germany,in,93081,Nick Viergever,32.0,Netherlands,,CB,383,PSV Eindhoven,Netherlands,300000.0,1200000.0,False,False,False,False,3531901
Bundesliga,2021,s,65,SpVgg Greuther Fürth,Germany,in,153555,Sebastian Griesbeck,30.0,Germany,,DM,89,1.FC Union Berlin,Germany,250000.0,1000000.0,False,False,False,False,3529175
Bundesliga,2021,w,10,Arminia Bielefeld,Germany,in,697144,Burak Ince,18.0,Turkey,,CM,12374,Altinordu FK,Turkey,500000.0,2200000.0,False,False,False,False,3620952
Ligue 1,2009,s,826,RC Lens,France,in,64992,Issam El Adoua,22.0,Morocco,,DM,6603,Wydad Casablanca,Morocco,350000.0,200000.0,False,False,False,False,296187
Ligue 1,2009,s,1423,Valenciennes FC,France,in,36291,Gaëtan Bong,21.0,Cameroon,France,LB,347,FC Metz,France,700000.0,400000.0,False,False,False,False,325680
Ligue 1,2009,s,1290,Grenoble Foot 38,France,in,29899,Josip Tadic,21.0,Croatia,,CF,419,GNK Dinamo Zagreb,Croatia,600000.0,375000.0,False,False,False,False,313431
Ligue 1,2009,s,1158,FC Lorient,France,in,76277,Laurent Koscielny,23.0,France,Poland,CB,3161,Tours FC,France,1500000.0,3500000.0,False,False,False,False,303284
Ligue 1,2009,s,1082,LOSC Lille,France,in,33481,Gervinho,22.0,Cote d'Ivoire,,LW,1164,Le Mans Union Club 72,France,6500000.0,1500000.0,False,False,False,False,322269
Ligue 1,2009,s,1041,Olympique Lyon,France,in,27661,Lisandro López,26.0,Argentina,Italy,CF,720,FC Porto,Portugal,24000000.0,500000.0,False,False,False,False,314099
Ligue 1,2009,s,1041,Olympique Lyon,France,in,57515,Aly Cissokho,21.0,France,Senegal,CB,720,FC Porto,Portugal,16200000.0,150000.0,False,False,False,False,321066
Ligue 1,2009,s,1041,Olympique Lyon,France,in,22388,Bafétimbi Gomis,23.0,France,Senegal,CF,618,AS Saint-Étienne,France,13000000.0,1600000.0,False,False,False,False,326063
Ligue 1,2009,s,1041,Olympique Lyon,France,in,84085,Timothée Kolodziejczak,17.0,France,Poland,CB,826,RC Lens,France,2500000.0,4000000.0,False,False,False,False,317779
Ligue 1,2009,s,618,AS Saint-Étienne,France,in,52328,Gonzalo Bergessio,25.0,Argentina,,CF,1775,Club Atlético San Lorenzo de Almagro,Argentina,6200000.0,100000.0,False,False,False,False,336365
Ligue 1,2009,s,618,AS Saint-Étienne,France,in,46791,Bakary Sako,21.0,Mali,France,LW,1175,LB Châteauroux,France,3000000.0,400000.0,False,False,False,False,315687
Ligue 1,2009,s,583,Paris Saint-Germain,France,in,38360,Mevlüt Erdinc,22.0,Turkey,France,CF,750,FC Sochaux-Montbéliard,France,8500000.0,150000.0,False,False,False,False,310597
Ligue 1,2009,s,417,OGC Nice,France,in,57110,Anthony Mounier,21.0,France,,LW,1041,Olympique Lyon,France,2500000.0,200000.0,False,False,False,False,338525
Ligue 1,2009,s,415,FC Toulouse,France,in,75380,Luan,20.0,Brazil,,LW,291,AD São Caetano (SP),Brazil,2500000.0,725000.0,False,False,False,False,307576
Ligue 1,2009,s,273,Stade Rennais FC,France,in,12384,Alexander Tettey,23.0,Norway,,DM,195,Rosenborg BK,Norway,3500000.0,500000.0,False,False,False,False,327072
Ligue 1,2009,s,273,Stade Rennais FC,France,in,103563,Tongo Doumbia,19.0,Mali,France,DM,12761,LB Châteauroux B,France,100000.0,150000.0,False,False,False,False,304459
Ligue 1,2009,s,244,Olympique Marseille,France,in,27470,Stéphane Mbia,23.0,Cameroon,France,DM,273,Stade Rennais FC,France,12000000.0,200000.0,False,False,False,False,316956
Ligue 1,2009,s,162,AS Monaco,France,in,39914,Mathieu Coutadeur,23.0,France,,CM,1164,Le Mans Union Club 72,France,4000000.0,400000.0,False,False,False,False,338294
Ligue 1,2009,w,1423,Valenciennes FC,France,in,55046,Benjamin Angoua,23.0,Cote d'Ivoire,France,CB,709,Budapest Honvéd FC,Hungary,500000.0,150000.0,False,False,False,False,384955
Ligue 1,2009,w,1041,Olympique Lyon,France,in,37838,Dejan Lovren,20.0,Croatia,,CB,419,GNK Dinamo Zagreb,Croatia,9000000.0,10000000.0,False,False,False,False,378355
Ligue 1,2009,w,750,FC Sochaux-Montbéliard,France,in,64308,Brown Ideye,21.0,Nigeria,,CF,625,Neuchâtel Xamax,Switzerland,4000000.0,175000.0,False,False,False,False,381050
Ligue 1,2010,s,40,FC Girondins Bordeaux,France,in,50512,Anthony Modeste,22.0,France,Martinique,CF,417,OGC Nice,France,3500000.0,1800000.0,False,False,False,False,466557
Ligue 1,2010,s,40,FC Girondins Bordeaux,France,in,68283,Vujadin Savic,20.0,Serbia,France,CB,159,Red Star Belgrade,Serbia,1500000.0,600000.0,False,False,False,False,454895
Ligue 1,2010,s,969,Montpellier HSC,France,in,82442,Olivier Giroud,23.0,France,,CF,3161,Tours FC,France,2000000.0,4000000.0,False,False,False,False,383128
Ligue 1,2010,s,1041,Olympique Lyon,France,in,18909,Jimmy Briand,24.0,France,Martinique,CF,273,Stade Rennais FC,France,6000000.0,1100000.0,False,False,False,False,431407
Ligue 1,2010,s,1158,FC Lorient,France,in,60990,Bruno Ecuele Manga,21.0,Gabon,France,CB,1420,SCO Angers,France,2500000.0,1000000.0,False,False,False,False,443020
Ligue 1,2010,s,1158,FC Lorient,France,in,57420,Lamine Koné,21.0,Cote d'Ivoire,France,CB,1175,LB Châteauroux,France,1000000.0,700000.0,False,False,False,False,459129
Ligue 1,2010,s,1158,FC Lorient,France,in,40014,Alaixys Romao,26.0,Togo,France,DM,1290,Grenoble Foot 38,France,1000000.0,200000.0,False,False,False,False,437235
Ligue 1,2010,s,1162,SM Caen,France,in,57534,Damien Marcq,21.0,France,,DM,7042,US Boulogne,France,3000000.0,400000.0,False,False,False,False,437661
Ligue 1,2010,s,1162,SM Caen,France,in,98349,Romain Hamouma,23.0,France,Algeria,CF,1080,Stade Lavallois,France,1200000.0,1500000.0,False,False,False,False,424430
Ligue 1,2010,s,1423,Valenciennes FC,France,in,77828,Mathieu Dossevi,22.0,Togo,France,RW,1164,Le Mans FC,France,1000000.0,250000.0,False,False,False,False,472826
Ligue 1,2010,s,1423,Valenciennes FC,France,in,39917,Mamadou Samassa,24.0,Mali,France,CF,244,Olympique Marseille,France,800000.0,100000.0,False,False,False,False,467873
Ligue 1,2010,s,3911,Stade Brestois 29,France,in,43256,Paul Baysse,22.0,France,,CB,1081,CS Sedan-Ardennes,France,1000000.0,1000000.0,False,False,False,False,473976
Ligue 1,2010,s,3911,Stade Brestois 29,France,in,62789,Tomas Micola,21.0,Czech Republic,,AM,377,FC Banik Ostrava,Czech Republic,750000.0,100000.0,False,False,False,False,430182
Ligue 1,2010,s,3911,Stade Brestois 29,France,in,23976,Richard Soumah,23.0,Guinea,France,LB,855,EA Guingamp,France,500000.0,100000.0,False,False,False,False,460791
Ligue 1,2010,s,750,FC Sochaux-Montbéliard,France,in,46831,Modibo Maïga,22.0,Mali,,CF,1164,Le Mans FC,France,3000000.0,300000.0,False,False,False,False,458196
Ligue 1,2010,s,162,AS Monaco,France,in,44624,Dieumerci Mbokani,24.0,DR Congo,,CF,3057,Standard Liège,Belgium,7000000.0,2000000.0,False,False,False,False,459603
Ligue 1,2010,s,162,AS Monaco,France,in,56797,Chris Malonga,23.0,Congo,France,LW,1159,AS Nancy-Lorraine,France,1300000.0,325000.0,False,False,False,False,474495
Ligue 1,2010,s,244,Olympique Marseille,France,in,43907,André-Pierre Gignac,24.0,France,Mexico,CF,415,FC Toulouse,France,16000000.0,1500000.0,False,False,False,False,470011
Ligue 1,2010,s,244,Olympique Marseille,France,in,45121,Loïc Rémy,23.0,France,Martinique,CF,417,OGC Nice,France,15500000.0,550000.0,False,False,False,False,469140
Ligue 1,2010,s,244,Olympique Marseille,France,in,57500,César Azpilicueta,20.0,Spain,,RB,331,CA Osasuna,Spain,6000000.0,13000000.0,False,False,False,False,437743
Ligue 1,2010,s,273,Stade Rennais FC,France,in,18543,Víctor Montaño,26.0,Colombia,France,CF,969,Montpellier HSC,France,6500000.0,300000.0,False,False,False,False,438645
Ligue 1,2010,s,273,Stade Rennais FC,France,in,57404,Jean-Armel Kana-Biyik,20.0,Cameroon,France,CB,738,AC Le Havre,France,2500000.0,500000.0,False,False,False,False,430630
Ligue 1,2010,s,273,Stade Rennais FC,France,in,52112,Georges Mandjeck,21.0,Cameroon,France,DM,79,VfB Stuttgart,Germany,1200000.0,325000.0,False,False,False,False,438643
Ligue 1,2010,s,290,AJ Auxerre,France,in,80173,Frédéric Sammaritano,24.0,France,,AM,1377,Vannes OC,France,500000.0,300000.0,False,False,False,False,474690
Ligue 1,2010,s,583,Paris Saint-Germain,France,in,29091,Nenê,28.0,Brazil,Spain,AM,162,AS Monaco,France,5000000.0,750000.0,False,False,False,False,446860
Ligue 1,2010,w,3911,Stade Brestois 29,France,in,57349,Jonathan Ayité,25.0,Togo,France,CF,1160,Nîmes Olympique,France,1000000.0,100000.0,False,False,False,False,534179
Ligue 1,2010,w,618,AS Saint-Étienne,France,in,82461,Yoric Ravet,21.0,France,,RW,1290,Grenoble Foot 38,France,600000.0,900000.0,False,False,False,False,533834
Ligue 1,2010,w,417,OGC Nice,France,in,36881,Nemanja Pejcinovic,23.0,Serbia,Russia,CB,902,FK Rad,Serbia,1000000.0,350000.0,False,False,False,False,511743
Ligue 1,2010,w,273,Stade Rennais FC,France,in,38536,Razak Boukari,23.0,Togo,France,RW,826,RC Lens,France,5000000.0,200000.0,False,False,False,False,517692
Ligue 1,2010,w,273,Stade Rennais FC,France,in,75295,John Verhoek,21.0,Netherlands,,CF,404,FC Den Bosch,Netherlands,500000.0,350000.0,False,False,False,False,532002
Ligue 1,2010,w,162,AS Monaco,France,in,59957,Benjamin Moukandjo,22.0,Cameroon,France,CF,1160,Nîmes Olympique,France,500000.0,300000.0,False,False,False,False,534143
Ligue 1,2011,s,1041,Olympique Lyon,France,in,57186,Bakary Koné,23.0,Burkina Faso,France,CB,855,EA Guingamp,France,2000000.0,325000.0,False,False,False,False,620525
Ligue 1,2011,s,14171,FC Évian Thonon Gaillard,France,in,67721,Mohammed Rabiu,21.0,Ghana,,DM,410,Udinese Calcio,Italy,1000000.0,100000.0,False,False,False,False,595807
Ligue 1,2011,s,3911,Stade Brestois 29,France,in,105388,Johan Martial,20.0,France,Guadeloupe,CB,595,SC Bastia,France,800000.0,300000.0,False,False,False,False,571360
Ligue 1,2011,s,3911,Stade Brestois 29,France,in,66791,Diallo Guidileye,21.0,Mauritania,France,DM,1095,ESTAC Troyes,France,700000.0,275000.0,False,False,False,False,534146
Ligue 1,2011,s,3911,Stade Brestois 29,France,in,90294,Tripy Makonda,21.0,France,DR Congo,LB,583,Paris Saint-Germain,France,500000.0,50000.0,False,False,False,False,608715
